instrument_id,listing_id,quote,quote_date
49521381457210,9541,0.2275,2014-03-12T23:00:00Z
49521386457866,9541,0.0,2014-03-16T23:00:00Z
49521395659571,9541,0.0,2014-03-16T23:00:00Z
49521397959741,9541,0.3025,2014-03-12T23:00:00Z
49521399960033,9541,0.3275,2014-03-12T23:00:00Z
49521401860136,9541,0.0,2014-03-16T23:00:00Z
49521403960530,9541,0.0,2014-03-16T23:00:00Z
49521406160854,9541,0.0,2014-03-16T23:00:00Z
49521408861320,9541,0.0975,2014-03-12T23:00:00Z
49521410661444,9541,0.0725,2014-03-12T23:00:00Z
49521415561905,9541,0.1225,2014-03-12T23:00:00Z
49537248701413,9541,0.3563,2013-11-12T23:00:00Z
49573507264375,9541,0.0,2013-12-19T23:00:00Z
49633958454249,9541,0.0062,2013-12-10T23:00:00Z
49700272746189,393,115.76,2025-04-29T17:02:00Z
49702563875014,9541,0.265,2013-12-09T23:00:00Z
49717730510579,201,100.0,2018-01-31T10:25:28Z
49717757321774,201,10.0,2018-01-31T10:24:44Z
49727836749982,16,10.08,2025-04-30T19:43:00Z
49727836749982,66,11.555,2025-04-30T14:15:00Z
49752530877200,250,100.0,2018-01-05T05:00:00Z
49752534678405,250,100.0,2018-01-05T05:00:00Z
49762324428626,361,3.668,2025-04-30T14:35:00Z
49813511841248,9541,0.002,2013-12-16T23:00:00Z
49847216039876,69,42.6,2025-04-30T14:15:00Z
49869,361,20.92,2025-04-30T14:35:00Z
49869,44,24.565,2025-04-30T15:35:00Z
49882852376300,361,95.37,2025-04-30T14:35:00Z
49899998447804,365,1e-05,2021-12-07T16:20:00Z
49902036219751,361,2.822,2025-04-30T14:35:00Z
49942166388633,4,99.5,2025-04-30T15:31:00Z
49962431425203,4411,67.92,2025-04-29T10:40:00Z
49962433026243,4411,109.1,2025-04-29T10:40:00Z
49962434527395,4411,76.16,2025-04-29T10:40:00Z
49962435928018,4411,125.32,2025-04-29T10:40:00Z
49962443034334,1174,18.136,2025-04-30T16:00:00Z
49962443034334,2020,22.3425,2025-04-30T14:35:00Z
49962443034334,2779,19.934,2025-04-30T19:24:00Z
49970000920717,25,56.41,2025-04-30T15:55:00Z
50003280255225,393,112.21,2025-04-29T11:02:00Z
50011259869741,706,778.32,2025-04-28T22:00:00Z
50022144855295,9541,0.0,2014-03-16T23:00:00Z
50031911242768,9541,0.0033,2013-12-16T23:00:00Z
50072370694751,393,4327.83,2025-04-29T08:02:00Z
50082722451384,349,40.57,2025-04-30T15:02:00Z
50082722451384,6920,35.76,2025-04-30T15:45:00Z
50089773138018,186,99.895,2025-04-30T18:45:00Z
50211692083962,4,102.8,2025-04-30T15:00:00Z
50254749423054,706,678.45,2025-04-29T22:00:00Z
50261983314745,250,100.0,2018-01-05T05:00:00Z
50261988218278,250,100.0,2018-01-05T05:00:00Z
50262025344599,250,100.0,2018-01-05T05:00:00Z
50273106966621,4,99.5,2025-04-30T15:30:00Z
50296593055865,2779,0.7626,2025-04-30T19:58:00Z
50296593055865,67,0.8726,2025-04-30T14:30:00Z
50296777265420,9541,0.0,2014-03-16T23:00:00Z
50305356892179,9541,0.0,2014-06-15T22:00:00Z
50313540101755,466,7100.0,2025-04-30T06:30:00Z
50315519010534,9541,0.0,2014-02-23T23:00:00Z
50323800144823,9541,0.0449,2014-01-09T23:00:00Z
50343,999,0.0,1599-12-31T23:25:52Z
50356981754430,6921,54.04,2025-04-30T15:45:00Z
50357603684349,9541,0.0053,2014-02-26T23:00:00Z
50358019864066,9541,0.0,2014-06-16T22:00:00Z
50556125775195,9541,0.0,2014-06-15T22:00:00Z
50609869065618,6920,44.215,2025-04-30T15:45:00Z
50609869065618,719,50.27,2025-04-30T14:35:00Z
50631,4,35.8,2025-04-30T15:32:00Z
50660181773101,354,60.09,2025-04-29T22:00:00Z
50662309871516,1174,0.002,2018-09-03T05:00:00Z
50687891849794,351,87.61,2025-04-30T15:36:00Z
50694,186,30.15,2025-04-30T18:45:00Z
50726,4,741.0,2025-04-30T15:31:00Z
50729647959183,17,0.13,2025-04-30T10:06:00Z
50808437217494,9541,0.0,2014-05-18T22:00:00Z
50857953143394,1174,25.308,2025-04-30T15:29:00Z
50857953143394,352,48.01,2025-04-30T15:01:00Z
50858387589309,3233,77.18,2025-04-29T13:45:00Z
50876115064834,349,105.92,2025-04-30T15:36:00Z
50876115064834,4,87.3,2025-04-30T15:36:00Z
50903215106087,9541,0.0,2014-05-18T22:00:00Z
50909788515241,201,500.0,2018-01-31T10:28:09Z
50910723091933,4,97.162,2025-04-30T15:36:00Z
50929793038655,9541,0.0982,2014-06-12T22:00:00Z
50938158446769,1174,0.812,2025-04-30T16:00:00Z
50938158446769,361,0.7326,2025-04-30T14:35:00Z
50938158446769,365,0.99,2025-04-30T12:56:00Z
50938158446769,44,0.8594,2025-04-30T15:35:00Z
50987481585107,4,120.13,2025-04-30T15:00:00Z
51032464303050,250,100.0,2018-01-05T05:00:00Z
51040265136342,9541,0.0,2014-06-05T22:00:00Z
51042125091443,354,193.37,2025-04-28T22:00:00Z
51051265928077,9541,0.0,2014-06-15T22:00:00Z
51083326820383,9541,0.2392,2014-09-11T22:00:00Z
51083329020932,9541,0.2642,2014-09-11T22:00:00Z
51083333822450,9541,0.1465,2014-06-04T22:00:00Z
51091538597530,9541,0.2018,2014-06-12T22:00:00Z
51102777068830,9541,0.0,2014-06-15T22:00:00Z
51102875487080,9541,0.0,2014-06-15T22:00:00Z
51102906096056,9541,0.0,2014-06-15T22:00:00Z
51102937509676,9541,0.0,2014-06-15T22:00:00Z
51102957414843,9541,0.0,2014-06-15T22:00:00Z
51102991122339,9541,0.1232,2014-06-12T22:00:00Z
51103,4,74.6,2025-04-30T15:30:00Z
51103192961903,9541,0.1768,2014-06-12T22:00:00Z
51113,65,58.57,2025-04-30T14:15:00Z
51121,111,38.19,2025-04-30T14:44:00Z
51121,1174,19.814,2025-04-30T16:00:00Z
51121,13,21.025,2025-04-30T15:42:00Z
51121,361,17.74,2025-04-30T14:35:00Z
51121,365,22.17,2025-04-30T12:24:00Z
51145761611596,67,9.76,2025-04-30T14:30:00Z
51196,1174,149.148,2025-04-30T16:00:00Z
51196,44,160.52,2025-04-30T15:35:00Z
51196,67,184.42,2025-04-30T14:30:00Z
51212,254,0.0,2005-12-20T12:31:48Z
51213292418604,706,21.5001,2025-04-28T22:00:00Z
51213293920731,431,33.7828,2025-04-28T22:00:00Z
51216,6902,93.25,2025-04-30T14:55:00Z
51231915742184,584,0.0,2024-10-24T08:03:56Z
51238070582582,3233,212.58,2025-04-29T12:15:00Z
51238073283487,3233,222.94,2025-04-29T12:15:00Z
51238074683960,3233,295.48,2025-04-29T12:15:00Z
51238076084567,3233,199.63,2025-04-29T12:15:00Z
51238077485267,3233,177.86,2025-04-29T12:15:00Z
51238078886045,3233,127.36,2025-04-29T12:15:00Z
51238083093425,3233,148.8,2025-04-28T16:15:00Z
51238085096934,3233,175.34,2025-04-29T12:15:00Z
51238137029743,4,145.0,2025-04-30T15:30:00Z
51238981947102,9541,0.2635,2014-05-11T22:00:00Z
51238992650401,9541,0.1121,2014-05-11T22:00:00Z
51335254061944,4,179.8,2025-04-30T15:35:00Z
51385806554257,190,151.19,2025-04-29T18:05:00Z
51385819257829,354,421.75,2025-04-29T22:00:00Z
51393913750991,18,13.4,2025-04-30T06:04:00Z
51393913750991,4,12.65,2025-04-30T15:30:00Z
51404247429761,111,4.57,2025-04-30T14:10:00Z
51404247429761,61,4.0,2025-04-30T14:10:00Z
51463346257685,4,111.0,2025-04-30T15:30:00Z
51463551722556,471,9.22,2025-04-28T14:36:00Z
51473157275695,1060,2013.08,2025-04-29T14:48:00Z
51524597805374,4,168.92,2025-04-30T15:36:00Z
51543049004305,365,0.00555,2017-12-27T16:20:00Z
51577886361183,880,0.025,2025-04-30T15:15:00Z
51583887390025,9541,0.2358,2014-09-11T22:00:00Z
51595522381819,18,0.051,2025-04-30T06:46:00Z
51601179992503,104,477.2,2025-04-30T14:08:00Z
51601179992503,13,54.07,2025-04-30T14:55:00Z
51635602274072,361,80.985,2025-04-30T14:35:00Z
51635602274072,6920,71.49,2025-04-30T15:45:00Z
51654059930601,4,0.0,2020-04-17T06:50:59Z
51661633840887,4,100.0,2025-04-30T15:30:00Z
51696678100355,9541,0.163,2014-09-10T22:00:00Z
51699210797915,2779,26.655,2025-04-30T15:58:00Z
51699210797915,5,29.996,2025-04-30T15:29:00Z
51706005441931,4,33.0,2025-04-29T14:08:00Z
51715860519352,4,70.526,2025-04-30T13:23:00Z
51782399196892,2779,165.0,2025-04-30T19:54:00Z
51782399196892,67,186.93,2025-04-30T14:30:00Z
51806,393,259.7,2025-04-29T11:02:00Z
51811,44,20.75,2025-04-30T15:35:00Z
51825686851722,431,438.27,2025-04-29T22:00:00Z
51877850874339,706,134.93,2025-04-28T22:00:00Z
51889163076556,361,0.216,2025-04-30T14:35:00Z
51906148128296,9541,0.056,2014-12-11T23:00:00Z
51906162730291,9541,0.106,2014-12-11T23:00:00Z
51906193937169,9541,0.131,2014-12-11T23:00:00Z
51906214440345,9541,0.156,2014-12-11T23:00:00Z
51906245546170,9541,0.0,2014-12-14T23:00:00Z
51906335567269,9541,0.206,2014-12-11T23:00:00Z
51906386175741,9541,0.231,2014-12-11T23:00:00Z
51906403778582,9541,0.0,2014-12-14T23:00:00Z
51906420481140,9541,0.269,2014-12-11T23:00:00Z
51906431784718,9541,0.244,2014-12-11T23:00:00Z
51906442086570,9541,0.219,2014-12-11T23:00:00Z
51906466891273,9541,0.0,2014-12-14T23:00:00Z
51906494595741,9541,0.169,2014-12-11T23:00:00Z
51941019084731,44,37.22,2025-04-30T15:35:00Z
51989951196373,4,22.0,2025-04-30T15:30:00Z
51991789645871,719,80.91,2025-04-30T14:35:00Z
52001531992773,4,101.42,2025-04-30T15:00:00Z
52016540041918,205,527.0,2025-04-30T15:30:00Z
52017423621633,706,11758.26,2025-04-14T22:00:00Z
52027080991266,1174,0.467,2025-04-30T16:00:00Z
52027080991266,2779,0.505,2025-04-30T16:58:00Z
52027080991266,67,0.576,2025-04-30T14:30:00Z
52053393945402,706,118.59,2025-04-28T22:00:00Z
52085017027345,4,16.0,2022-03-31T15:05:00Z
52139154343929,16,148.7769,2014-10-17T20:49:00Z
52139159748402,246,374.44,2025-03-31T17:03:00Z
52139165751491,246,875.89,2025-03-31T17:03:00Z
52139170053336,246,482.27,2025-03-31T17:03:00Z
52171439272808,4,252.0,2025-04-30T15:30:00Z
52197087774159,4,72.1,2025-04-30T15:21:00Z
52205989101501,3324,35.0621,2021-01-29T14:47:00Z
52241424505847,4,106.6,2025-04-30T15:00:00Z
52249019829830,393,1231.47,2025-04-29T16:02:00Z
52249682969336,512,75.69,2025-04-29T12:02:00Z
52311723970212,1058,47.24,2025-04-30T15:35:00Z
52410,2779,42.58,2025-04-30T18:07:00Z
52410,67,48.79,2025-04-30T14:30:00Z
52430568297227,2779,74.71,2025-04-30T19:55:00Z
52430568297227,65,84.76,2025-04-30T14:15:00Z
52433300858773,61,2.05,2025-04-30T14:10:00Z
52439931953689,354,1051.46,2025-04-28T22:00:00Z
52475891809096,1178,0.0,2019-06-24T12:40:07Z
52491041396361,1174,76.785,2025-04-30T15:29:00Z
52491041396361,1703,82.53,2025-04-30T15:36:00Z
52569772840866,477,2587.88,2025-04-29T08:50:00Z
52595650019273,4,107.4,2025-04-30T15:30:00Z
52604903812241,4,101.65,2025-04-30T15:00:00Z
52606,466,4700.0,2025-04-30T06:30:00Z
52629180949072,669,0.0,2023-04-18T06:47:36Z
52658512580263,4,104.05,2025-04-30T15:00:00Z
52683312399970,186,100.395,2025-04-30T18:45:00Z
52691020479211,9541,0.1882,2014-12-04T23:00:00Z
52727233372661,1174,100.191,2025-04-30T16:00:00Z
52727233372661,44,104.6,2025-04-30T15:44:00Z
52727233372661,65,119.43,2025-04-30T14:15:00Z
52742743158204,13,0.171,2025-04-30T15:01:00Z
52775934964038,104,7.6,2025-04-30T14:08:00Z
52776944630809,44,31.97,2025-04-30T15:35:00Z
52786996013406,349,28.92,2025-04-30T13:15:00Z
52786996013406,4,24.29,2025-04-30T15:36:00Z
52795283268664,349,107.96,2025-04-30T15:36:00Z
52802848195090,706,525.0,2025-04-29T22:00:00Z
52810623176021,9541,0.0,2014-12-22T23:00:00Z
52810625876634,9541,0.0,2015-03-25T23:00:00Z
52812901530851,431,54.59,2025-04-29T22:00:00Z
52848418720982,4,100.75,2025-04-30T13:22:00Z
52855872958745,3319,26.73,2025-04-30T16:16:00Z
52855872958745,4,24.89,2025-04-30T15:37:00Z
52856552047313,1174,47.154,2025-04-30T16:00:00Z
52856552047313,65,57.86,2025-04-30T14:15:00Z
52864405057326,471,11.89,2025-04-28T14:36:00Z
52872014736395,13,2.66,2025-04-30T06:37:00Z
52915153948577,9541,0.0092,2015-01-01T23:00:00Z
52917,999,0.0,1599-12-31T23:25:52Z
52918,999,0.0,1599-12-31T23:25:52Z
52919,999,0.0,1599-12-31T23:25:52Z
52923384236553,9541,0.2175,2014-10-29T23:00:00Z
52957968353572,63,0.04,2017-01-09T03:00:00Z
52966986523458,393,217.836,2025-04-29T17:02:00Z
52967090580848,1174,29.21,2025-04-30T16:00:00Z
52967090580848,2779,31.1886,2025-04-30T19:53:00Z
52967090580848,349,35.065,2025-04-30T15:27:00Z
53020335801971,9760,171.09,2025-04-29T09:06:00Z
53036175066384,1703,60.91,2025-04-30T15:36:00Z
53036236992638,351,59.88,2025-04-30T15:36:00Z
53043856206134,250,100.0,2018-01-05T05:00:00Z
53046508204580,9541,0.0,2014-12-14T23:00:00Z
53096050689538,4,144.8,2025-04-30T15:36:00Z
53107655862887,2021,7.5775,2025-04-30T09:58:00Z
53107772038816,67,49.84,2025-04-30T14:30:00Z
53138966286828,365,47.78,2025-04-30T12:11:00Z
53147620313783,4,3.285,2025-04-30T15:30:00Z
53149643910423,1703,21.13,2025-04-30T15:36:00Z
53150245555207,4,103.64,2025-04-30T15:00:00Z
53201734087157,3233,6.46,2025-04-29T12:15:00Z
53226612096476,4,62.5,2025-04-29T07:00:00Z
53270404561664,3233,108.45,2025-03-31T16:15:00Z
53277642320466,4411,110.32,2025-04-29T10:40:00Z
53277648926128,4411,106.96,2025-04-29T10:40:00Z
53280506043446,9760,135.86,2025-04-29T09:06:00Z
53294772601513,65,76.66,2025-04-30T14:15:00Z
53331083012697,9541,0.0,2015-03-01T23:00:00Z
53331196765305,5,1.64,2025-04-30T14:53:00Z
53409502080477,9541,0.214,2014-12-14T23:00:00Z
53418520441575,9541,0.1736,2015-03-12T23:00:00Z
53434,2779,44.19,2025-04-30T19:53:00Z
53434,61,68.98,2025-04-30T14:10:00Z
53443222616668,706,209.88,2025-04-22T22:00:00Z
53450265574951,4,100.96,2025-04-30T15:00:00Z
53452775591902,4,102.24,2025-04-30T15:00:00Z
53460762452936,1174,165.652,2025-04-30T15:29:00Z
53460762452936,25,178.3,2025-04-30T15:55:00Z
53468297503033,9541,0.0,2015-06-14T22:00:00Z
53477829113459,9541,0.201,2015-03-05T23:00:00Z
53477859519193,9541,0.1425,2015-06-10T22:00:00Z
53477868520992,9541,0.166,2015-06-11T22:00:00Z
53477881024197,9541,0.191,2015-06-11T22:00:00Z
53477894426504,9541,0.216,2015-06-11T22:00:00Z
53477947440403,9541,0.0,2015-06-14T22:00:00Z
53477959443487,9541,0.299,2015-03-10T23:00:00Z
53477969345780,9541,0.184,2015-06-11T22:00:00Z
53477979448152,9541,0.159,2015-06-11T22:00:00Z
53510885261926,3233,829.23,2025-04-29T13:45:00Z
53512,4,11.1,2025-04-30T15:30:00Z
53520,205,1580.0,2025-04-30T15:36:00Z
53527666246852,9760,0.9162,2025-04-29T13:20:00Z
53527893927334,2021,2766.8,2025-04-29T13:45:00Z
53527902033608,3233,1183.33,2025-04-29T13:45:00Z
53528400385806,9541,0.145,2015-01-29T23:00:00Z
53528666876406,69,25.82,2025-04-30T14:15:00Z
53549,65,233.36,2025-04-30T14:15:00Z
53572854141090,2779,2.74,2025-04-30T18:44:00Z
53572854141090,67,3.04,2025-04-30T14:30:00Z
53632412749254,3233,165.08,2025-04-29T15:00:00Z
53632424059614,3233,1734.69,2025-04-29T13:45:00Z
53632457005650,3233,119.6,2025-04-29T10:45:00Z
53632526164190,205,1059.0,2025-04-30T14:33:00Z
53632535871928,1703,24.815,2025-04-30T15:36:00Z
53686311930172,393,1647.59,2025-04-29T07:02:00Z
53686316236770,9541,0.035,2015-03-04T23:00:00Z
53686321340642,9760,119.82,2025-04-29T09:06:00Z
53701677079936,67,71.67,2025-04-30T14:30:00Z
53711312852781,106,1653.0,2025-04-30T13:30:00Z
53718770073978,1174,121.691,2025-04-30T15:29:00Z
53718770073978,12,972.2,2025-04-30T14:59:00Z
53718770073978,2779,131.6,2025-04-30T18:23:00Z
53745737862570,190,188.21,2025-04-29T18:06:00Z
53753523286092,111,7.83,2025-04-30T14:44:00Z
53753523286092,2779,4.371,2025-04-30T15:48:00Z
53762363034706,1703,85.386,2025-04-30T15:36:00Z
53772633879143,2021,506.339,2025-04-30T18:45:00Z
53772641584543,2779,280.168,2025-04-30T07:35:00Z
53780879018279,9541,0.109,2015-06-11T22:00:00Z
53804553937087,9541,0.0,2015-06-14T22:00:00Z
53807331315986,4,99.72,2025-04-30T15:00:00Z
53814576628625,4,100.03,2025-04-30T12:41:00Z
53815520306355,4,102.31,2025-04-30T09:49:00Z
53838,111,36.13,2025-04-30T14:44:00Z
53838,13,20.225,2025-04-30T06:02:00Z
53841033701474,361,603.6,2025-04-30T14:35:00Z
53859,1174,59.774,2025-04-30T16:00:00Z
53859,13,63.77,2025-04-30T16:10:00Z
53859,65,72.55,2025-04-30T14:15:00Z
53874506864059,1174,90.403,2025-04-30T15:29:00Z
53874506864059,6920,96.98,2025-04-30T15:45:00Z
53874506864059,719,109.98,2025-04-30T14:35:00Z
53875414904832,4,100.79,2025-04-30T15:00:00Z
53882542415974,201,100.0,2015-01-28T08:45:35Z
53882556425060,201,100.0,2015-01-28T08:46:44Z
53882563429127,201,100.0,2015-01-28T08:48:50Z
53882579138724,201,100.0,2015-01-28T08:50:20Z
53891647992237,4411,187.04,2025-04-29T10:40:00Z
53892966578991,9541,0.0,2015-02-22T23:00:00Z
53893177796358,4,100.05,2025-04-30T15:00:00Z
53895,706,2073.95,2025-04-28T22:00:00Z
53927908163827,4,99.75,2025-04-30T15:00:00Z
53936887907158,4,99.99,2025-04-30T15:00:00Z
53936928025704,4,99.9,2025-04-30T15:00:00Z
53959798026634,65,6.33,2025-04-30T14:15:00Z
53961192078562,549,110.9,2024-08-30T17:00:00Z
53962,13,0.012,2011-05-04T08:24:00Z
53988223298573,4,3832.94,2025-04-30T15:30:00Z
53988892281180,353,5375.17,2025-04-30T15:50:00Z
53997303705529,4,101.05,2025-04-30T14:00:00Z
54005522002450,186,101.26,2025-04-30T18:45:00Z
54006062455705,4,100.61,2025-04-30T15:00:00Z
54054959312473,63,0.015,2025-04-30T14:00:00Z
54055786158509,365,0.0007,2025-04-30T12:39:00Z
54057973676092,13,84.0,2025-04-30T12:45:00Z
54057973676092,365,95.13,2025-04-30T13:59:00Z
54069,466,106.1,2025-04-30T06:30:00Z
54074,4,62.5,2025-04-30T15:32:00Z
54107765820084,67,1.01,2025-04-30T14:30:00Z
54117804852800,706,206.01,2025-03-30T22:00:00Z
54118609021913,65,12.27,2025-04-30T14:15:00Z
54132665507436,466,1.05,2025-04-30T06:30:00Z
54134350361864,2021,155.97,2025-04-29T10:45:00Z
54135655297671,365,0.01873,2025-04-29T15:20:00Z
54177496213695,4,100.9,2025-04-30T15:00:00Z
54180,4,550.0,2025-04-30T15:30:00Z
54184161059615,63,0.0,2019-11-13T08:38:37Z
54193754291399,9541,0.03,2015-09-08T22:00:00Z
54195897322446,4,21.13,2025-04-30T15:36:00Z
54202,254,0.0,1995-01-09T23:00:00Z
54228032649271,9541,0.0,2015-06-15T22:00:00Z
54264271739684,9541,0.2525,2015-05-12T22:00:00Z
54290933911020,246,134.645926,2025-04-25T10:10:00Z
54307471456114,9541,0.1026,2015-05-07T22:00:00Z
54310,466,300.0,2025-04-30T06:30:00Z
54315955498097,4,100.7,2025-04-30T15:00:00Z
54324172994952,69,37.11,2025-04-30T14:15:00Z
54350484302522,1174,87.173,2025-04-30T16:00:00Z
54350484302522,1703,93.36,2025-04-30T15:36:00Z
54350484302522,361,105.76,2025-04-30T14:35:00Z
54350484302522,719,79.25,2025-04-30T14:35:00Z
54368767659663,1174,7.925,2025-04-30T15:29:00Z
54368767659663,67,9.95,2025-04-30T14:30:00Z
54375069165627,2779,17.28,2025-04-30T18:20:00Z
54375069165627,67,19.85,2025-04-30T14:30:00Z
54376686878679,1174,27.151,2025-04-30T15:29:00Z
54376686878679,44,29.24,2025-04-30T15:37:00Z
54487885767586,176,36.375,2025-04-30T21:51:00Z
54489490727553,365,1e-06,2025-04-23T15:20:00Z
54530465956971,69,194.86,2025-04-30T14:15:00Z
54530817272690,13,184.14,2025-04-30T09:07:00Z
54530817272690,65,210.33,2025-04-30T14:15:00Z
54540535301663,4,100.12,2025-04-30T15:00:00Z
54540537202869,4,99.81,2025-04-30T15:00:00Z
54547184127376,67,8.1,2025-04-30T14:30:00Z
54547728007565,4,11.32,2025-04-30T15:30:00Z
54557883715279,4,54.8,2025-04-30T15:30:00Z
54567723877188,4,72.68,2025-04-30T14:27:00Z
54573,466,29450.0,2025-04-30T06:30:00Z
54606,13,174.48,2025-04-30T15:29:00Z
54606,65,199.33,2025-04-30T14:15:00Z
54607721379180,53,270.3,2025-04-30T11:30:00Z
54610,4411,212.7057,2025-04-29T10:40:00Z
54627817383679,3233,110.02,2025-04-29T12:15:00Z
54627828691747,3233,153.9836,2025-04-29T12:15:00Z
54627834295820,3233,135.38,2025-04-29T12:15:00Z
54627837098100,3233,95.38,2025-04-29T12:15:00Z
54627852712418,2021,213.8,2025-04-29T12:15:00Z
54627854113318,2021,197.61,2025-04-29T12:15:00Z
54627855414306,2021,139.65,2025-04-29T12:15:00Z
54662499938340,361,32.58,2025-04-30T14:35:00Z
54662646990388,176,24.82,2025-04-30T15:00:00Z
54662649591938,176,2574.2,2025-04-30T15:00:00Z
54669731297833,4,206.5,2025-04-30T15:02:00Z
54723421903204,1174,24.499,2025-04-30T15:29:00Z
54723421903204,65,29.9,2025-04-30T14:15:00Z
54780422026155,361,48.48,2025-04-30T14:35:00Z
54780948390207,246,0.0,2015-11-23T08:08:48Z
54782386813289,706,132.2,2025-04-21T22:00:00Z
54790320704338,1174,235.538,2025-04-30T15:29:00Z
54790320704338,361,286.05,2025-04-30T14:35:00Z
54790320704338,6920,252.55,2025-04-30T15:45:00Z
54833,1174,35.281,2025-04-30T15:29:00Z
54833,13,38.34,2025-04-30T17:07:00Z
54833,361,32.48,2025-04-30T14:35:00Z
54844333731588,2021,118.77,2025-04-29T12:15:00Z
54844373744533,2021,110.03,2025-04-29T12:15:00Z
54852290088110,3233,12.83,2025-04-29T12:15:00Z
54852307502529,111,2.75,2025-04-30T14:10:00Z
54852307502529,13,1.5285,2025-04-30T06:08:00Z
54852307502529,361,1.3,2025-04-30T14:35:00Z
54852307502529,365,1.6,2025-04-25T15:20:00Z
54852310905206,349,104.44,2025-04-30T14:53:00Z
54912561420797,9760,170.02,2025-04-30T11:49:00Z
54921420863966,100,1.01,2025-04-30T15:00:00Z
54921805709732,3233,77.7687,2025-04-29T12:15:00Z
54929028897612,4,100.0,2025-04-30T12:42:00Z
54953618098011,351,29.1,2025-04-30T14:54:00Z
54955788010649,111,5.49,2025-04-30T14:44:00Z
54964525104958,4,100.05,2025-04-30T15:00:00Z
54989176230205,13,26.29,2025-04-30T14:24:00Z
54989176230205,53,291.6,2025-04-30T11:30:00Z
54989992026548,104,43.8,2025-04-30T14:08:00Z
54989992026548,13,4.98,2025-04-30T12:26:00Z
55014525857947,4,100.03,2025-04-30T15:00:00Z
55022415272402,9760,90.21,2025-04-29T14:44:00Z
55074993955345,4,37.4,2025-04-30T15:30:00Z
55083908886087,4,100.13,2025-04-30T15:00:00Z
55092557690256,4,100.04,2025-04-30T08:44:00Z
55103206461397,431,14547.48,2025-04-14T22:00:00Z
55112135418957,431,15458.96,2025-04-14T22:00:00Z
55145000287461,111,26.08,2025-04-30T14:10:00Z
55145000287461,1174,13.597,2025-04-30T15:29:00Z
55169412788286,61,39.41,2025-04-30T14:10:00Z
55169412788286,65,28.52,2025-04-30T14:15:00Z
55170307631344,63,0.08,2025-04-30T14:00:00Z
55172225187907,466,67.1,2025-04-30T06:30:00Z
55172252399764,4,358.0,2025-04-30T15:30:00Z
55195590723098,186,101.595,2025-04-30T18:45:00Z
55205969295419,3233,1368.48,2025-04-29T13:45:00Z
55212684403504,1174,53.795,2025-04-30T16:00:00Z
55212684403504,44,57.18,2025-04-30T15:35:00Z
55212684403504,67,65.84,2025-04-30T14:30:00Z
55213378830483,365,1e-06,2025-03-20T16:20:00Z
55217,1174,132.854,2025-04-30T15:29:00Z
55217,44,142.4,2025-04-30T15:35:00Z
55217,65,162.57,2025-04-30T14:15:00Z
55266459506541,4,100.05,2025-04-30T15:00:00Z
55273319608543,1174,23.941,2025-04-30T16:00:00Z
55273319608543,44,25.655,2025-04-30T15:35:00Z
55273319608543,67,29.1,2025-04-30T14:30:00Z
55282290626382,2021,1513.205,2025-04-30T07:30:00Z
55282357760564,431,22.8999,2025-04-29T22:00:00Z
55282851456013,361,43.72,2025-04-30T14:35:00Z
55282851456013,38,38.575,2025-04-30T15:55:00Z
55284878126452,3233,1561.06,2025-04-28T16:15:00Z
55290242049640,25,97.0,2025-04-30T15:55:00Z
55315,65,102.87,2025-04-30T14:15:00Z
55327760781555,186,99.825,2025-04-30T18:45:00Z
55429,2020,1509.0,2025-04-30T09:24:00Z
55437182409364,4,71.358,2025-04-30T15:36:00Z
55439978884242,361,16.33,2025-04-30T14:35:00Z
55440016900573,511,21.0353,2025-04-29T17:02:00Z
55445,65,81.4,2025-04-30T14:15:00Z
55455240447917,1174,395.987,2025-04-30T15:29:00Z
55455240447917,13,422.4,2025-04-30T06:10:00Z
55455240447917,65,486.5,2025-04-30T14:15:00Z
55497890019462,2021,102.07,2025-04-29T13:45:00Z
55497892120512,2021,106.85,2025-04-29T13:45:00Z
55497893821377,393,123.04,2025-04-29T16:02:00Z
55497896022693,393,139.25,2025-04-29T16:02:00Z
55498912201564,705,13.0453,2025-04-28T22:00:00Z
55507638400830,34,5.81,2025-04-30T15:10:00Z
55507650411387,34,4.8,2023-12-28T16:09:00Z
55508319148110,4,100.16,2025-04-30T15:00:00Z
55515136240076,67,59.04,2025-04-30T14:30:00Z
55515941844561,9541,0.0,2015-11-09T23:00:00Z
55516795479134,67,10.58,2025-04-30T14:30:00Z
55533920949049,361,7.43875,2025-04-30T14:35:00Z
55533920949049,6920,8.752,2025-04-30T15:45:00Z
55533920949049,719,9.92125,2025-04-30T14:35:00Z
55534543276731,246,0.01,2025-03-21T10:59:00Z
55621762568708,4,101.05,2025-04-30T15:00:00Z
55637148544392,25,1.43,2025-04-30T15:55:00Z
55644361735482,4,100.09,2025-04-30T15:00:00Z
55647219475237,4,100.5,2025-04-30T15:00:00Z
55648,354,868.89,2025-04-28T22:00:00Z
55650,354,390.42,2025-04-28T22:00:00Z
55653934582108,4,101.17,2025-04-30T09:49:00Z
55681018135833,4,102.95,2025-04-30T15:00:00Z
55705,354,468.5114,2025-04-29T22:00:00Z
55714754517069,186,66.69,2025-04-30T18:45:00Z
55742768943565,2021,106.23,2025-04-29T13:45:00Z
55750359579982,4,100.05,2025-04-30T15:00:00Z
55818002596117,2779,21.82,2025-04-30T18:12:00Z
